temperature,wind_speed,solar_radiation,price,load,wind_generation,solar_generation
-14.38682283514141,0.10058881272124243,-75.51417895908041,-6.454293365083515,10969.66893467313,2367.4464621519783,-1098.1034824812498
-12.999896260712845,0.07055831271343393,-0.4267991359364882,-1.5613029453757648,8787.174922355465,-1714.5331797275849,27.601182208510476
-12.503587239253502,-0.07809434179510077,-0.6004864982600759,4.995961983452517,6803.0387392945195,-4140.604465415137,-48.438369185688806
-13.071783222694677,-0.31295229106700617,-54.12015672419829,8.078895377613065,8034.640244769027,-5903.631495524651,-3643.67713515273
-15.393910738946888,-0.5427733611983747,-201.68772601415333,28.172202859365335,8365.928965116153,-8410.670500999122,-10556.784058053949
-16.07269324378738,-0.7564552639619944,-168.8446183214035,26.090054136737514,9268.530014386066,-8555.236650634144,-8729.841767908127
-15.538611680325157,-0.40115973414181605,-76.30809301935032,12.798530414109663,10186.07392405739,-6608.548694429763,-1162.2165398061031
-13.698819505310654,-0.7213805136334197,-0.8091736373719086,7.429020833817404,8682.142411739711,-9047.465836309326,-37.011875116342985
-12.678084126849292,-1.0212570774336989,2.5235141078262506,10.268761877295432,6420.871873583281,-10345.970176667792,85.94817540029632
-12.898692524841247,-1.2839130833080823,-50.99633823493834,22.071695271455965,6990.410879057788,-10815.372206777305,-3554.853090566745
-15.415979953202832,-1.530896416832853,-217.96162172968155,43.902502753208246,8341.824599404921,-10990.786212251776,-12345.147513467964
-16.55766071243786,-1.9532559094898136,-209.14775964240047,32.73285403058043,9921.050648674835,-12222.414861886798,-9694.830223322142
-15.513500718799852,-1.748196002790897,-74.09620698896794,29.526330307952563,10021.15705834615,-12916.601905682417,-1028.392495220118
-13.391459093101755,-1.8652923783289483,2.314826968714418,11.901820727660308,8214.53804602848,-13892.64404756198,97.37466946964214
-12.53974100424146,-1.9352085096514107,-0.19234360366549996,14.146736930373969,7856.821581651202,-13252.926585903466,8.016314996902532
-12.815586218639664,-1.913708580476737,-53.70390765937327,16.71217032453451,8998.36058712571,-12056.07861601298,-3628.0349509701387
-15.16441661575125,-1.2226882547531557,-219.8260802441247,24.802977806286783,9711.024307472835,-8592.05512148745,-12382.454373871358
-15.695532189439401,-0.3828296893008334,-218.63645264035057,12.200829083658974,9222.125356742748,-4724.3087711224725,-9399.699583725536
-14.281903506836551,0.2381113445171481,-76.35909190794021,-8.255694638968883,10224.856766414072,1749.0666850819089,-1106.2618556235118
-11.184695560337673,1.0547074242708443,-0.40103074277733264,-5.760204219261141,9765.6752540964,3929.8995432023457,19.44280906624835
-8.851351517361962,1.3440867169557977,-1.0004288991538703,8.734810450979232,13655.509871024551,5017.156116696708,-85.92718568699493
-7.818824234201573,1.1783664005307246,-54.51575542574279,-7.487256154860226,3983.1738764990587,4652.254086587194,-3735.8534516540362
-9.535711882289721,0.6350489791572906,-274.9556965725992,10.086051326892061,6440.775096846191,5765.527581112723,-13306.772874555254
-10.023545900802091,0.494150963779993,-282.25113732820006,8.603902604264235,6200.938646116105,6217.961431477701,-9778.768084409432
-8.498161847105491,1.0323703469975407,-79.25553897427041,-7.627621118363621,7807.482555787421,9361.024387682082,-1200.2053563074094
-6.028830182344894,1.4226356219264082,-1.209116038265703,-3.667130698655882,9175.23854346975,12312.73224580252,-74.50069161764911
-4.766164607955348,1.7165125504658256,0.18865376228338393,-6.578186343892444,9747.534844315218,14193.8342016326,-68.71738333656495
-4.849482051357461,1.7395403553023496,-53.304342046794886,-26.037752949731903,-1352.9886502102745,14541.057171523087,-3683.2061493036063
-7.218080209699513,1.2497669784235441,-241.61436781741196,0.9405545320203714,1632.6125701368583,12041.893166048616,-11675.563072204824
-8.100537030946258,0.794981486125165,-218.80826451919336,3.8809058093925515,2523.9636194067643,6652.014516413594,-8324.683282059003
-7.786998375198877,0.8107237193793337,-75.76879476358287,-2.893117913235308,7190.757529078088,5997.202472617975,-1182.7455539569794
-6.363656700672655,0.8876002890546002,-0.020033376828448746,11.829872506472448,12097.45101676041,5372.972830738412,-57.290889267219136
-5.57892824592193,1.211821815239058,-0.7464393142342957,-6.47881668577277,1586.4688053194986,5856.477096931749,10.887584612150484
-6.247969566277168,1.2198201896861773,-54.24177552909463,-7.873383291612228,6077.945310794006,5616.262566822235,-3570.1636813548907
-9.008985632334065,1.1735401790488273,-227.56923574201988,-2.0600758098599528,8835.171531141139,7455.161061347764,-10843.52060425611
-10.301392709928464,1.3362576145305995,-228.35734414084993,-8.707224532487771,10855.647580411052,9224.969911712742,-8880.640814110287
